,sequence_id,case_id,prediction,target,ae,se,acc,pert_name,maha_score,estimation_score,maha_img_score,supervised_score,glow_score
0,0,pig4_0105878-0106878,117.0,112.0,0.018500000000000016,0.0003422500000000006,1.0,none,170.62576,0.80739915,32.30781570330992,0.13021713,0.94594884
1,1,pig4_0105878-0106878,117.0,111.0,0.022199999999999998,0.0004928399999999999,1.0,none,170.62576,0.88139725,30.239625307485397,0.13021713,0.94594884
2,2,pig4_0105878-0106878,119.0,110.0,0.033299999999999996,0.0011088899999999997,1.0,none,170.62576,0.73186827,32.008107217705714,0.13021713,0.94594884
3,3,pig4_0105878-0106878,119.0,109.0,0.03700000000000003,0.0013690000000000024,1.0,none,170.62576,0.8330515,32.1650442304916,0.13021713,0.94594884
4,4,pig4_0105878-0106878,112.0,108.0,0.01479999999999998,0.0002190399999999994,1.0,none,170.62576,0.8169962,30.294100793310374,0.13021713,0.94594884
5,5,pig4_0105878-0106878,121.0,108.0,0.04810000000000003,0.002313610000000003,1.0,none,170.62576,0.8342675,30.548206640774197,0.13021713,0.94594884
6,6,pig4_0105878-0106878,110.0,107.0,0.011099999999999999,0.00012320999999999998,1.0,none,170.62576,0.7931874,30.70816097741024,0.13021713,0.94594884
7,7,pig4_0105878-0106878,108.0,106.0,0.007400000000000018,5.476000000000026e-05,1.0,none,170.62576,0.88060105,31.929015684705682,0.13021713,0.94594884
8,8,pig4_0105878-0106878,112.0,105.0,0.02589999999999998,0.0006708099999999989,1.0,none,170.62576,0.7871142,31.596013780344133,0.13021713,0.94594884
9,9,pig4_0105878-0106878,116.0,105.0,0.040700000000000014,0.0016564900000000011,1.0,none,170.62576,0.79286075,30.8060502720402,0.13021713,0.94594884
10,10,pig4_0105878-0106878,122.0,104.0,0.06659999999999999,0.004435559999999999,1.0,intsh,394.29382,0.9506643,21.321136508206816,0.99669504,0.9516441
11,11,pig4_0105878-0106878,121.0,104.0,0.06290000000000001,0.003956410000000001,1.0,intsh,394.29382,0.9519564,21.263212448349577,0.99669504,0.9516441
12,12,pig4_0105878-0106878,118.0,103.0,0.05550000000000005,0.0030802500000000053,1.0,intsh,394.29382,0.9509988,19.443346015534885,0.99669504,0.9516441
13,13,pig4_0105878-0106878,117.0,103.0,0.05180000000000001,0.0026832400000000012,1.0,intsh,394.29382,0.94611186,21.314676075287686,0.99669504,0.9516441
14,14,pig4_0105878-0106878,119.0,103.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,394.29382,0.95860213,21.249142684020825,0.99669504,0.9516441
15,15,pig4_0105878-0106878,117.0,103.0,0.05180000000000001,0.0026832400000000012,1.0,intsh,394.29382,0.9846935,22.213554416370354,0.99669504,0.9516441
16,16,pig4_0105878-0106878,118.0,102.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,394.29382,0.948971,21.77179825877157,0.99669504,0.9516441
17,17,pig4_0105878-0106878,118.0,102.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,394.29382,0.94582283,20.77560600841175,0.99669504,0.9516441
18,18,pig4_0105878-0106878,119.0,102.0,0.06290000000000001,0.003956410000000001,1.0,intsh,394.29382,0.9390406,22.040442010709345,0.99669504,0.9516441
19,19,pig4_0105878-0106878,118.0,102.0,0.05920000000000003,0.0035046400000000037,1.0,intsh,394.29382,0.97202045,22.635985746572562,0.99669504,0.9516441
20,20,pig4_0105878-0106878,100.0,101.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,175.39313,0.87441295,33.42508418810542,0.03839211,0.9542981
21,21,pig4_0105878-0106878,115.0,101.0,0.05180000000000001,0.0026832400000000012,1.0,none,175.39313,0.7372399,33.54431119011637,0.03839211,0.9542981
22,22,pig4_0105878-0106878,116.0,101.0,0.055499999999999994,0.0030802499999999992,1.0,none,175.39313,0.7398951,32.978845417435025,0.03839211,0.9542981
23,23,pig4_0105878-0106878,107.0,101.0,0.022199999999999998,0.0004928399999999999,1.0,none,175.39313,0.7091002,32.37685717454214,0.03839211,0.9542981
24,24,pig4_0105878-0106878,101.0,100.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,175.39313,0.82686484,32.50019002410759,0.03839211,0.9542981
25,25,pig4_0105878-0106878,105.0,100.0,0.018500000000000016,0.0003422500000000006,1.0,none,175.39313,0.80042756,30.863466310034724,0.03839211,0.9542981
26,26,pig4_0105878-0106878,108.0,100.0,0.029600000000000015,0.0008761600000000009,1.0,none,175.39313,0.7598136,33.35235107210279,0.03839211,0.9542981
27,27,pig4_0105878-0106878,106.0,100.0,0.022199999999999998,0.0004928399999999999,1.0,none,175.39313,0.819886,32.42047761202505,0.03839211,0.9542981
28,28,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,175.39313,0.98326224,32.08672637991987,0.03839211,0.9542981
29,29,pig4_0105878-0106878,95.0,101.0,0.022199999999999998,0.0004928399999999999,1.0,none,175.39313,0.8875501,31.001516351820335,0.03839211,0.9542981
30,30,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.9242371,32.48068933837529,0.0056420024,0.9506273
31,31,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,none,178.2337,0.8448541,31.73207575021449,0.0056420024,0.9506273
32,32,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,none,178.2337,0.71181583,32.127158904737136,0.0056420024,0.9506273
33,33,pig4_0105878-0106878,103.0,101.0,0.007399999999999962,5.475999999999944e-05,1.0,none,178.2337,0.76184976,32.41803460076138,0.0056420024,0.9506273
34,34,pig4_0105878-0106878,102.0,101.0,0.003699999999999981,1.368999999999986e-05,1.0,none,178.2337,0.8712859,32.353255411660925,0.0056420024,0.9506273
35,35,pig4_0105878-0106878,108.0,101.0,0.02589999999999998,0.0006708099999999989,1.0,none,178.2337,0.8246437,32.55916599410401,0.0056420024,0.9506273
36,36,pig4_0105878-0106878,98.0,101.0,0.011099999999999999,0.00012320999999999998,1.0,none,178.2337,0.9240869,33.1080052476408,0.0056420024,0.9506273
37,37,pig4_0105878-0106878,100.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.9259099,34.821168815481066,0.0056420024,0.9506273
38,38,pig4_0105878-0106878,98.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,178.2337,0.85402024,33.543989626463855,0.0056420024,0.9506273
39,39,pig4_0105878-0106878,104.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,178.2337,0.8261782,33.35245324795524,0.0056420024,0.9506273
40,40,pig4_0105878-0106878,98.0,102.0,0.01479999999999998,0.0002190399999999994,1.0,none,163.57954,0.83872324,34.33626131478277,0.29775438,0.95984334
41,41,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.8271889,34.42838475259694,0.29775438,0.95984334
42,42,pig4_0105878-0106878,104.0,102.0,0.007400000000000018,5.476000000000026e-05,1.0,none,163.57954,0.76885986,32.75788859307013,0.29775438,0.95984334
43,43,pig4_0105878-0106878,103.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.8059293,32.584935776225386,0.29775438,0.95984334
44,44,pig4_0105878-0106878,105.0,102.0,0.011099999999999999,0.00012320999999999998,1.0,none,163.57954,0.8926436,34.470915006090934,0.29775438,0.95984334
45,45,pig4_0105878-0106878,114.0,102.0,0.044399999999999995,0.0019713599999999997,1.0,none,163.57954,0.852661,32.70915919284822,0.29775438,0.95984334
46,46,pig4_0105878-0106878,102.0,103.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.8808252,34.48477990058216,0.29775438,0.95984334
47,47,pig4_0105878-0106878,102.0,103.0,0.003699999999999981,1.368999999999986e-05,1.0,none,163.57954,0.6739679,33.382594597670725,0.29775438,0.95984334
48,48,pig4_0105878-0106878,113.0,103.0,0.03700000000000003,0.0013690000000000024,1.0,none,163.57954,0.9277716,33.07044832294904,0.29775438,0.95984334
49,49,pig4_0105878-0106878,104.0,103.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,163.57954,0.83337325,33.9415991687189,0.29775438,0.95984334
50,50,pig4_0105878-0106878,108.0,103.0,0.018500000000000016,0.0003422500000000006,1.0,none,147.94308,0.746966,35.08097426380918,0.6240299,0.9744063
51,51,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.9212416,32.0340614359233,0.6240299,0.9744063
52,52,pig4_0105878-0106878,106.0,103.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.77831256,34.142850168612995,0.6240299,0.9744063
53,53,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.865319,35.343010839653445,0.6240299,0.9744063
54,54,pig4_0105878-0106878,102.0,104.0,0.007400000000000018,5.476000000000026e-05,1.0,none,147.94308,0.82249224,32.248720637520194,0.6240299,0.9744063
55,55,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,147.94308,0.8481972,32.81771456789863,0.6240299,0.9744063
56,56,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,147.94308,0.8165065,33.74202231854687,0.6240299,0.9744063
57,57,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,147.94308,0.81450033,33.31120132226195,0.6240299,0.9744063
58,58,pig4_0105878-0106878,105.0,104.0,0.003699999999999981,1.368999999999986e-05,1.0,none,147.94308,0.8763744,35.26088472423509,0.6240299,0.9744063
59,59,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,147.94308,0.92142224,31.77036664870994,0.6240299,0.9744063
60,60,pig4_0105878-0106878,101.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,148.84084,0.8443342,32.67822692641961,0.24262688,0.9621882
61,61,pig4_0105878-0106878,105.0,105.0,0.0,0.0,1.0,none,148.84084,0.7842104,33.02667526202644,0.24262688,0.9621882
62,62,pig4_0105878-0106878,105.0,105.0,0.0,0.0,1.0,none,148.84084,0.9397607,33.073547224262555,0.24262688,0.9621882
63,63,pig4_0105878-0106878,104.0,105.0,0.003699999999999981,1.368999999999986e-05,1.0,none,148.84084,0.854724,33.595561255226094,0.24262688,0.9621882
64,64,pig4_0105878-0106878,109.0,105.0,0.01479999999999998,0.0002190399999999994,1.0,none,148.84084,0.91767013,34.44638396610334,0.24262688,0.9621882
65,65,pig4_0105878-0106878,111.0,106.0,0.018500000000000016,0.0003422500000000006,1.0,none,148.84084,0.96975434,31.82848924494252,0.24262688,0.9621882
66,66,pig4_0105878-0106878,106.0,106.0,0.0,0.0,1.0,none,148.84084,0.87239796,32.047132048899165,0.24262688,0.9621882
67,67,pig4_0105878-0106878,101.0,106.0,0.01849999999999996,0.00034224999999999853,1.0,none,148.84084,0.9171797,33.46105758639933,0.24262688,0.9621882
68,68,pig4_0105878-0106878,106.0,106.0,0.0,0.0,1.0,none,148.84084,0.94472075,33.15825823935981,0.24262688,0.9621882
69,69,pig4_0105878-0106878,105.0,106.0,0.003699999999999981,1.368999999999986e-05,1.0,none,148.84084,0.9552079,33.51944911011323,0.24262688,0.9621882
70,70,pig4_0105878-0106878,102.0,107.0,0.018500000000000016,0.0003422500000000006,1.0,none,151.07426,0.8921343,33.61417767946007,0.10606071,0.97406423
71,71,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.87640077,33.1064276060981,0.10606071,0.97406423
72,72,pig4_0105878-0106878,105.0,107.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.07426,0.8004912,34.43804247010634,0.10606071,0.97406423
73,73,pig4_0105878-0106878,98.0,107.0,0.033299999999999996,0.0011088899999999997,1.0,none,151.07426,0.90500957,34.06541407706665,0.10606071,0.97406423
74,74,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.893393,33.17690268996764,0.10606071,0.97406423
75,75,pig4_0105878-0106878,107.0,107.0,0.0,0.0,1.0,none,151.07426,0.8787865,33.52765490647511,0.10606071,0.97406423
76,76,pig4_0105878-0106878,100.0,107.0,0.025900000000000034,0.0006708100000000017,1.0,none,151.07426,0.81218547,35.03598521760118,0.10606071,0.97406423
77,77,pig4_0105878-0106878,107.0,106.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,151.07426,0.8910946,34.39231089166984,0.10606071,0.97406423
78,78,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.07426,0.8794429,33.68484805163902,0.10606071,0.97406423
79,79,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,151.07426,0.83134747,34.69748741854545,0.10606071,0.97406423
80,80,pig4_0105878-0106878,103.0,106.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8501756,34.853822224573236,0.153239,0.9673835
81,81,pig4_0105878-0106878,104.0,106.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.8620461,34.11309964983764,0.153239,0.9673835
82,82,pig4_0105878-0106878,102.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.8974606,32.45399171475919,0.153239,0.9673835
83,83,pig4_0105878-0106878,100.0,105.0,0.018500000000000016,0.0003422500000000006,1.0,none,172.97824,0.91338456,33.961634460812824,0.153239,0.9673835
84,84,pig4_0105878-0106878,106.0,105.0,0.003699999999999981,1.368999999999986e-05,1.0,none,172.97824,0.8373958,34.599713053928404,0.153239,0.9673835
85,85,pig4_0105878-0106878,103.0,105.0,0.007400000000000018,5.476000000000026e-05,1.0,none,172.97824,0.8621677,34.01458917100585,0.153239,0.9673835
86,86,pig4_0105878-0106878,108.0,105.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.97915894,35.73229837188841,0.153239,0.9673835
87,87,pig4_0105878-0106878,101.0,104.0,0.011099999999999999,0.00012320999999999998,1.0,none,172.97824,0.9166289,33.209016210628775,0.153239,0.9673835
88,88,pig4_0105878-0106878,103.0,104.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,172.97824,0.8806432,35.54062029209671,0.153239,0.9673835
89,89,pig4_0105878-0106878,106.0,104.0,0.007399999999999962,5.475999999999944e-05,1.0,none,172.97824,0.855178,35.9476446726128,0.153239,0.9673835
90,90,pig4_0105878-0106878,117.0,104.0,0.048099999999999976,0.0023136099999999976,1.0,intsh,354.62903,0.9016976,24.572783396254618,0.99762243,0.95211715
91,91,pig4_0105878-0106878,114.0,103.0,0.040700000000000014,0.0016564900000000011,1.0,intsh,354.62903,0.87222403,23.338291783745426,0.99762243,0.95211715
92,92,pig4_0105878-0106878,114.0,103.0,0.040700000000000014,0.0016564900000000011,1.0,intsh,354.62903,0.8224876,23.707392592572983,0.99762243,0.95211715
93,93,pig4_0105878-0106878,116.0,103.0,0.04810000000000003,0.002313610000000003,1.0,intsh,354.62903,0.8161949,24.096127320728193,0.99762243,0.95211715
94,94,pig4_0105878-0106878,112.0,103.0,0.033299999999999996,0.0011088899999999997,1.0,intsh,354.62903,0.93259734,25.94568230693744,0.99762243,0.95211715
95,95,pig4_0105878-0106878,113.0,103.0,0.03700000000000003,0.0013690000000000024,1.0,intsh,354.62903,0.920222,24.3888193562653,0.99762243,0.95211715
96,96,pig4_0105878-0106878,109.0,102.0,0.02589999999999998,0.0006708099999999989,1.0,intsh,354.62903,0.82404405,25.316559094557103,0.99762243,0.95211715
97,97,pig4_0105878-0106878,112.0,102.0,0.03699999999999998,0.0013689999999999983,1.0,intsh,354.62903,0.93855125,22.76956680883616,0.99762243,0.95211715
98,98,pig4_0105878-0106878,117.0,102.0,0.055499999999999994,0.0030802499999999992,1.0,intsh,354.62903,0.97830766,22.991703653539453,0.99762243,0.95211715
99,99,pig4_0105878-0106878,111.0,102.0,0.033299999999999996,0.0011088899999999997,1.0,intsh,354.62903,0.9151525,22.99123393602094,0.99762243,0.95211715
100,100,pig4_0105878-0106878,102.0,102.0,0.0,0.0,1.0,shift,387.32236,0.932319,33.833133844799946,0.9994423,1.2007822
101,101,pig4_0105878-0106878,101.0,102.0,0.003699999999999981,1.368999999999986e-05,1.0,shift,387.32236,0.7820359,35.97273181859381,0.9994423,1.2007822
102,102,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,387.32236,0.9466127,35.1523030687422,0.9994423,1.2007822
103,103,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,387.32236,0.9174768,35.11266319299883,0.9994423,1.2007822
104,104,pig4_0105878-0106878,99.0,101.0,0.007400000000000018,5.476000000000026e-05,1.0,shift,387.32236,0.9363743,34.14321093994551,0.9994423,1.2007822
105,105,pig4_0105878-0106878,186.0,189.0,0.011099999999999999,0.00012320999999999998,1.0,shift,387.32236,0.90914714,36.2793679305691,0.9994423,1.2007822
106,106,pig4_0105878-0106878,190.0,189.0,0.0037000000000000366,1.369000000000027e-05,1.0,shift,387.32236,0.92920464,34.20050938569819,0.9994423,1.2007822
107,107,pig4_0105878-0106878,195.0,188.0,0.025900000000000034,0.0006708100000000017,1.0,shift,387.32236,0.9236604,33.035105897124616,0.9994423,1.2007822
108,108,pig4_0105878-0106878,188.0,188.0,0.0,0.0,1.0,shift,387.32236,0.8667217,32.81122856225273,0.9994423,1.2007822
109,109,pig4_0105878-0106878,187.0,188.0,0.0036999999999999256,1.3689999999999449e-05,1.0,shift,387.32236,0.79257613,33.48140355277711,0.9994423,1.2007822
110,110,pig4_0105878-0106878,102.0,100.0,0.007400000000000018,5.476000000000026e-05,1.0,none,151.52438,0.79203475,33.52974738455334,0.35470933,0.96376085
111,111,pig4_0105878-0106878,100.0,100.0,0.0,0.0,1.0,none,151.52438,0.8330044,35.76024524780179,0.35470933,0.96376085
112,112,pig4_0105878-0106878,107.0,100.0,0.025900000000000034,0.0006708100000000017,1.0,none,151.52438,0.9582388,35.13810979089266,0.35470933,0.96376085
113,113,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.52438,0.8182216,33.22988701221378,0.35470933,0.96376085
114,114,pig4_0105878-0106878,92.0,99.0,0.02589999999999998,0.0006708099999999989,1.0,none,151.52438,0.7300707,33.85085832745167,0.35470933,0.96376085
115,115,pig4_0105878-0106878,104.0,99.0,0.018500000000000016,0.0003422500000000006,1.0,none,151.52438,0.88602877,34.74273319792938,0.35470933,0.96376085
116,116,pig4_0105878-0106878,107.0,99.0,0.029600000000000015,0.0008761600000000009,1.0,none,151.52438,0.9146591,32.24760631585176,0.35470933,0.96376085
117,117,pig4_0105878-0106878,103.0,99.0,0.01479999999999998,0.0002190399999999994,1.0,none,151.52438,0.8642426,32.87008667389536,0.35470933,0.96376085
118,118,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,151.52438,0.8614371,34.7471200107687,0.35470933,0.96376085
119,119,pig4_0105878-0106878,98.0,98.0,0.0,0.0,1.0,none,151.52438,0.91965306,34.60150987274367,0.35470933,0.96376085
120,120,pig4_0105878-0106878,100.0,98.0,0.007399999999999962,5.475999999999944e-05,1.0,none,160.48837,0.89805835,33.95856576312242,0.45420823,0.9708328
121,121,pig4_0105878-0106878,101.0,98.0,0.011099999999999999,0.00012320999999999998,1.0,none,160.48837,0.81148934,35.53281894754033,0.45420823,0.9708328
122,122,pig4_0105878-0106878,97.0,98.0,0.0037000000000000366,1.369000000000027e-05,1.0,none,160.48837,0.870892,35.962434180738114,0.45420823,0.9708328
123,123,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,none,160.48837,0.889687,36.29934790990115,0.45420823,0.9708328
124,124,pig4_0105878-0106878,99.0,98.0,0.003699999999999981,1.368999999999986e-05,1.0,none,160.48837,0.87763095,35.66513653317521,0.45420823,0.9708328
125,125,pig4_0105878-0106878,104.0,98.0,0.022199999999999998,0.0004928399999999999,1.0,none,160.48837,0.89145166,35.36171662278111,0.45420823,0.9708328
126,126,pig4_0105878-0106878,105.0,98.0,0.02589999999999998,0.0006708099999999989,1.0,none,160.48837,0.9474807,36.01683283013006,0.45420823,0.9708328
127,127,pig4_0105878-0106878,103.0,98.0,0.01849999999999996,0.00034224999999999853,1.0,none,160.48837,0.912311,36.06081078118894,0.45420823,0.9708328
